Id,Recipe Page,Title,PDF,Vimeo Link,Thumbnail,,
2958,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-modern-inverted-puff-pastry/,Nicolas Haelewyn's Modern Inverted Puff Pastry,https://savourschool.com.au/online-clasess-pdf/?id=2958,https://player.vimeo.com/video/356080307?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Nicolas-Haelwyn-Inverted-puff-pastry.png,,
2959,https://savourschool.com.au/onlineclasses/neige/,Neige,https://savourschool.com.au/online-clasess-pdf/?id=2959,https://player.vimeo.com/video/355450318?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Neige.png,,
2960,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-flan/,Nicolas Haelewyn's Flan,https://savourschool.com.au/online-clasess-pdf/?id=2960,https://player.vimeo.com/video/356324948?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Nicholas-Haelwyns-Flan-1.png,,
2961,https://savourschool.com.au/onlineclasses/carrot-cake/,Carrot Cake,https://savourschool.com.au/online-clasess-pdf/?id=2961,https://player.vimeo.com/video/352638303?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Carrot-Cake.png,,
2962,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-mont-blanc/,Nicolas Haelewyn's Mont Blanc,https://savourschool.com.au/online-clasess-pdf/?id=2962,https://player.vimeo.com/video/356345825?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Nicholas-Haelwyn-Mont-Blanc.png,,
2963,https://savourschool.com.au/onlineclasses/daniel-alvarezs-kouign-amann/,Daniel Alvarez's Kouign-Amann,https://savourschool.com.au/online-clasess-pdf/?id=2963,https://player.vimeo.com/video/325132358?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Daniel-Alverez-kouingmann.png,,
2964,https://savourschool.com.au/onlineclasses/pumpkin-petit-gateau/,Pumpkin Petit Gateau,https://savourschool.com.au/online-clasess-pdf/?id=2964,https://player.vimeo.com/video/358955237?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/pumpkin-petit-gateaux.png,,
2965,https://savourschool.com.au/onlineclasses/banana-caramel-chocolates/,Banana Caramel Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=2965,https://player.vimeo.com/video/362217166?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Banana-Chocolates-.png,,
2966,https://savourschool.com.au/onlineclasses/pastry-cream/,Pastry Cream,https://savourschool.com.au/online-clasess-pdf/?id=2966,https://player.vimeo.com/video/211832422?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Pastry-Cream.png,,
2967,https://savourschool.com.au/onlineclasses/chocolate-macaron/,Chocolate Macaron,https://savourschool.com.au/online-clasess-pdf/?id=2967,https://player.vimeo.com/video/210717185?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/11/Chocolate-macaron-.png,,
2968,https://savourschool.com.au/onlineclasses/chocaron/,Chocaron,https://savourschool.com.au/online-clasess-pdf/?id=2968,https://player.vimeo.com/video/268321145?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Chocaron.png,,
2969,https://savourschool.com.au/onlineclasses/pain-au-rasin/,Pain Au Rasin,https://savourschool.com.au/online-clasess-pdf/?id=2969,https://player.vimeo.com/video/257802195?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pain-Au-Rasin.png,,
2970,https://savourschool.com.au/onlineclasses/rose/,Rosé,https://savourschool.com.au/online-clasess-pdf/?id=2970,https://player.vimeo.com/video/333896915?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/rose-macaron-website-image-600-x-600.jpg,,
2971,https://savourschool.com.au/onlineclasses/chocolate-crunch-bar/,Chocolate Crunch Bar,https://savourschool.com.au/online-clasess-pdf/?id=2971,https://player.vimeo.com/video/326492232?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Chocolate-Crunch-Bar.png,,
2972,https://savourschool.com.au/onlineclasses/panettone/,Panettone,https://savourschool.com.au/online-clasess-pdf/?id=2972,https://player.vimeo.com/video/318324368?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Panettone.png,,
2973,https://savourschool.com.au/onlineclasses/mango-coconut-entremet/,Mango Coconut Entremet,https://savourschool.com.au/online-clasess-pdf/?id=2973,https://player.vimeo.com/video/314394906?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Mango-Coconut-Entremet.png,,
2974,https://savourschool.com.au/onlineclasses/chocolate-marshmallow/,Chocolate Marshmallow,https://savourschool.com.au/online-clasess-pdf/?id=2974,https://player.vimeo.com/video/310701836?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Chocolate-Marshmallow.png,,
2975,https://savourschool.com.au/onlineclasses/pain-aux-chocolat/,Pain Aux Chocolat,https://savourschool.com.au/online-clasess-pdf/?id=2975,https://player.vimeo.com/video/292856588?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Pan-aux-chocolate-3.jpeg,,
2976,https://savourschool.com.au/onlineclasses/apple-tarte-tatin/,Apple Tarte Tatin Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=2976,https://player.vimeo.com/video/282620294?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Apple-Tarte-Tatin.png,,
2977,https://savourschool.com.au/onlineclasses/hazel-petit-gateau/,Hazel Petit Gateau,https://savourschool.com.au/online-clasess-pdf/?id=2977,https://player.vimeo.com/video/264370162?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Hazel-Petit-Gateau.png,,
2978,https://savourschool.com.au/onlineclasses/confetti/,Confetti,https://savourschool.com.au/online-clasess-pdf/?id=2978,https://player.vimeo.com/video/343122541?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Confetti.png,,
2979,https://savourschool.com.au/onlineclasses/peanut-butter-and-jelly-eclair/,Peanut Butter and Jelly Eclair,https://savourschool.com.au/online-clasess-pdf/?id=2979,https://player.vimeo.com/video/250726756?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Peanut-Butter-and-Jelly-Eclair.png,,
2980,https://savourschool.com.au/onlineclasses/daniel-alvarezs-apple-square/,Daniel Alvarez's Apple Square,https://savourschool.com.au/online-clasess-pdf/?id=2980,https://player.vimeo.com/video/336013950?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/apple-square-website-image-600-x-600.jpg,,
2981,https://savourschool.com.au/onlineclasses/blueberry-quark-entremet/,Blueberry & Quark Entremet,https://savourschool.com.au/online-clasess-pdf/?id=2981,https://player.vimeo.com/video/288276943?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Blueberry-Quark-Entremet.png,,
2982,https://savourschool.com.au/onlineclasses/ruby-bar/,Ruby Bar,https://savourschool.com.au/online-clasess-pdf/?id=2982,https://player.vimeo.com/video/288072636?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Ruby-Bar.png,,
2983,https://savourschool.com.au/onlineclasses/apple-pie/,Apple Pie,https://savourschool.com.au/online-clasess-pdf/?id=2983,https://player.vimeo.com/video/337670552?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/08/Apple-Pie.png,,
2984,https://savourschool.com.au/onlineclasses/ruby-fleur-bars/,Ruby Fleur Bars,https://savourschool.com.au/online-clasess-pdf/?id=2984,https://player.vimeo.com/video/333034134?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Ruby-Fleur-website-600-x-600.jpg,,
2985,https://savourschool.com.au/onlineclasses/chocolate-date-cake/,Chocolate Date Cake,https://savourschool.com.au/online-clasess-pdf/?id=2985,https://player.vimeo.com/video/369459035?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Chocolate-Date-CAke.png,,
2986,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-caramel-nut-tart/,Nicolas Haelewyn's Caramel Nut Tart,https://savourschool.com.au/online-clasess-pdf/?id=2986,https://player.vimeo.com/video/379904315?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Nicholas-Haelwyn-Nut-Tart.png,,
2987,https://savourschool.com.au/onlineclasses/melissa-coppels-mount-lychee/,Melissa Coppel's Mount Lychee,https://savourschool.com.au/online-clasess-pdf/?id=2987,https://player.vimeo.com/video/384399847?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Melissa-Coppel-Mount-Lychee-.png,,
2988,https://savourschool.com.au/onlineclasses/apricot-meringue-using-albuwhip/,Apricot Meringue Using Albuwhip,https://savourschool.com.au/online-clasess-pdf/?id=2988,https://player.vimeo.com/video/326731945?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Apricot-meringue-.png,,
2989,https://savourschool.com.au/onlineclasses/nicolass-pear-tart/,Nicolas's Pear Tart,https://savourschool.com.au/online-clasess-pdf/?id=2989,https://player.vimeo.com/video/369472639?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Nicholas-Haelwyn-Pear-Tart.png,,
2990,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-galette/,Nicolas Haelewyn's Galette,https://savourschool.com.au/online-clasess-pdf/?id=2990,https://player.vimeo.com/video/369468991?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Nicholas-Haelwyn-Galette.png,,
2991,https://savourschool.com.au/onlineclasses/8366/,Carrara Marble Cake,https://savourschool.com.au/online-clasess-pdf/?id=2991,https://player.vimeo.com/video/376978348?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Carrara-Marble-Cake.png,,
2992,https://savourschool.com.au/onlineclasses/candy-striped-yule-log/,Candy Striped Yule Log,https://savourschool.com.au/online-clasess-pdf/?id=2992,https://player.vimeo.com/video/376734694?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Candy-Striped-Yule-Log.png,,
2993,https://savourschool.com.au/onlineclasses/everything-you-need-to-know-about-gelatine/,Everything You Need To Know About Gelatine,https://savourschool.com.au/online-clasess-pdf/?id=2993,https://player.vimeo.com/video/373282135?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Everything-you-need-to-know-about-gelatine.png,,
2994,https://savourschool.com.au/onlineclasses/nicolas-haelewyns-pistachio-paris-brest/,Nicolas Haelewyn's Pistachio Paris Brest,https://savourschool.com.au/online-clasess-pdf/?id=2994,https://player.vimeo.com/video/365152254?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/01/Nicholas-Haelwyn-Paris-Brest.png,,
2995,https://savourschool.com.au/onlineclasses/pumpkin-macaron/,Pumpkin Macaron,https://savourschool.com.au/online-clasess-pdf/?id=2995,https://player.vimeo.com/video/293074456?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Pumpkin-Macaron.png,,
2996,https://savourschool.com.au/onlineclasses/feathering-technique/,Feathering Technique,https://savourschool.com.au/online-clasess-pdf/?id=2996,https://player.vimeo.com/video/290395011?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Feathering-Technique.png,,
2997,https://savourschool.com.au/onlineclasses/galaxy-egg/,Galaxy Egg,https://savourschool.com.au/online-clasess-pdf/?id=2997,https://player.vimeo.com/video/262314945?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Galaxy-Egg.png,,
2998,https://savourschool.com.au/onlineclasses/luscious-cherry/,Luscious Cherry,https://savourschool.com.au/online-clasess-pdf/?id=2998,https://player.vimeo.com/video/333267671?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Luscious-Cherry-website-image-600-x-600.jpg,,
2999,https://savourschool.com.au/onlineclasses/turkish-delight/,Turkish Delight,https://savourschool.com.au/online-clasess-pdf/?id=2999,https://player.vimeo.com/video/346032837?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/03/Turkish-Delight.png,,
3000,https://savourschool.com.au/onlineclasses/brioche/,Brioche,https://savourschool.com.au/online-clasess-pdf/?id=3000,https://player.vimeo.com/video/393324575?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/03/Brioche.png,,
3001,https://savourschool.com.au/onlineclasses/brioche-hot-cross-buns/,Brioche Hot Cross buns,https://savourschool.com.au/online-clasess-pdf/?id=3001,https://player.vimeo.com/video/397082080?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/03/Hot-Cross-Buns.png,,
3002,https://savourschool.com.au/onlineclasses/moulded-lime/,Moulded Lime Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3002,https://player.vimeo.com/video/393352075?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/lime-chocolates-3198-3.jpeg,,
3003,https://savourschool.com.au/onlineclasses/caramel-ganache-easter-eggs/,Caramel Ganache Easter Eggs,https://savourschool.com.au/online-clasess-pdf/?id=3003,https://player.vimeo.com/video/402822845?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Caramel-Ganache-Easter-Eggs.png,,
3004,https://savourschool.com.au/onlineclasses/croissants/,Croissants,https://savourschool.com.au/online-clasess-pdf/?id=3004,https://player.vimeo.com/video/263084425?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Croissant.png,,
3005,https://savourschool.com.au/onlineclasses/voted-best-lemon-tart-in-paris/,Voted Best Lemon Tart in Paris,https://savourschool.com.au/online-clasess-pdf/?id=3005,https://player.vimeo.com/video/385139956?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Lemon-Tart-Nicholas-Haelywn-.png,,
3006,https://savourschool.com.au/onlineclasses/bostock/,Bostock,https://savourschool.com.au/online-clasess-pdf/?id=3006,https://player.vimeo.com/video/403126193?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Bostock.png,,
3007,https://savourschool.com.au/onlineclasses/mango-coconut-vegan-verrine/,Mango Coconut Vegan Verrine,https://savourschool.com.au/online-clasess-pdf/?id=3007,https://player.vimeo.com/video/352370618?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Mango-Coconut-Vegan-Verrine.png,,
3008,https://savourschool.com.au/onlineclasses/candys-scabiosa/,Candy's Scabiosa,https://savourschool.com.au/online-clasess-pdf/?id=3008,https://player.vimeo.com/video/333037539?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Candy-Scabiosa.png,,
3009,https://savourschool.com.au/onlineclasses/vegan-gluten-free-chocolate-raspberry-petit-gateaux/,"Vegan, Gluten-Free Chocolate & Raspberry Petit Gateaux",https://savourschool.com.au/online-clasess-pdf/?id=3009,https://player.vimeo.com/video/400109147?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/04/Phil-Khoury-Vegan-Petit-Gateau.png,,
3010,https://savourschool.com.au/onlineclasses/berry-dacquoise-cake/,Berry Dacquoise Cake,https://savourschool.com.au/online-clasess-pdf/?id=3010,https://player.vimeo.com/video/408270646?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/05/Berry-Daquise-Cake-website-.png,,
3011,https://savourschool.com.au/onlineclasses/focaccia/,Focaccia,https://savourschool.com.au/online-clasess-pdf/?id=3011,https://player.vimeo.com/video/414596518?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/05/Focaccia-website.jpg,,
3012,https://savourschool.com.au/onlineclasses/cherry-coconut-macaron-cake/,Cherry Coconut Macaron Cake,https://savourschool.com.au/online-clasess-pdf/?id=3012,https://player.vimeo.com/video/411266129?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/05/Cherry-Coconut-Macaron-Cake.png,,
3013,https://savourschool.com.au/onlineclasses/mavis/,Mavis,https://savourschool.com.au/online-clasess-pdf/?id=3013,https://player.vimeo.com/video/233421390?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Mavis.png,,
3014,https://savourschool.com.au/onlineclasses/rum-raisin-petit-gateaux/,Rum & Raisin Petit Gateaux,https://savourschool.com.au/online-clasess-pdf/?id=3014,https://player.vimeo.com/video/410805879?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/05/Rum-and-Rasin.png,,
3015,https://savourschool.com.au/onlineclasses/egg-free-coconut-ice-cream/,Egg-Free Coconut  Ice Cream,https://savourschool.com.au/online-clasess-pdf/?id=3015,https://player.vimeo.com/video/352367592?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/05/Egg-Free-Coconut-Ice-Cream-website.jpg,,
3016,https://savourschool.com.au/onlineclasses/meljito/,Meljito,https://savourschool.com.au/online-clasess-pdf/?id=3016,https://player.vimeo.com/video/343120356?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/meljito-website-image-600-x-600.jpg,,
3017,https://savourschool.com.au/onlineclasses/cold-infused-coffee-chocolates/,Cold-Infused Coffee Chocolates,https://savourschool.com.au/online-clasess-pdf/?id=3017,https://player.vimeo.com/video/410897697?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/Cold-infused-Coffee-chocolates-website.jpg,,
3018,https://savourschool.com.au/onlineclasses/equipment-where-to-start/,Where to start - Equipment,https://savourschool.com.au/online-clasess-pdf/?id=3018,https://player.vimeo.com/video/347212670?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/website-1.jpg,,
3019,https://savourschool.com.au/onlineclasses/where-to-start-ingredients/,Where to Start - Ingredients,https://savourschool.com.au/online-clasess-pdf/?id=3019,https://player.vimeo.com/video/347212704?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/website-ingredients.jpg,,
3020,https://savourschool.com.au/onlineclasses/lemon-gold-tart/,Lemon and Gold Chocolate Tart,https://savourschool.com.au/online-clasess-pdf/?id=3020,https://player.vimeo.com/video/417074168?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/Lemon-Gold-Tart.png,,
3021,https://savourschool.com.au/onlineclasses/candys-parrot-tulip/,Candy's Parrot Tulip,https://savourschool.com.au/online-clasess-pdf/?id=3021,https://player.vimeo.com/video/333039211?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/Candys-Parrot-Tulip-website.jpg,,
3022,https://savourschool.com.au/onlineclasses/orange-coffee-teacake/,Orange Chocolate Cake,https://savourschool.com.au/online-clasess-pdf/?id=3022,https://player.vimeo.com/video/427208521?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/06/Orange-Chocolate-Cake-website.jpg,,
3023,https://savourschool.com.au/onlineclasses/3842/,Mint Crisp Chocolate Egg,https://savourschool.com.au/online-clasess-pdf/?id=3023,https://player.vimeo.com/video/329014180?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Mint-Crisp-Chocolate-Egg.png,,
3024,https://savourschool.com.au/onlineclasses/pina-colada-by-melissa-coppel/,Piña colada by Melissa Coppel,https://savourschool.com.au/online-clasess-pdf/?id=3024,https://player.vimeo.com/video/384681403?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/07/Pina-Colada-by-Melissa-Coppel-Website.jpg,,
3025,https://savourschool.com.au/onlineclasses/raspberry-caramel-tea-cake/,Raspberry Caramel Tea Cake,https://savourschool.com.au/online-clasess-pdf/?id=3025,https://player.vimeo.com/video/292950579?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Raspberry-Caramel-Tea-Cake.png,,
3026,https://savourschool.com.au/onlineclasses/roasted-gold-chocolate-ganache/,Roasted Gold Chocolate Ganache,https://savourschool.com.au/online-clasess-pdf/?id=3026,https://player.vimeo.com/video/292947706?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Roasted-Gold-Chocolate-Ganache.png,,
3027,https://savourschool.com.au/onlineclasses/white-chocolate-coffee-ice-cream/,White Chocolate Coffee Ice cream,https://savourschool.com.au/online-clasess-pdf/?id=3027,https://player.vimeo.com/video/411224542?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/07/White-Chocolate-Coffee-Ice-Cream-website.jpg,,
3028,https://savourschool.com.au/onlineclasses/rich-chocolate-tart/,Rich Chocolate Tart,https://savourschool.com.au/online-clasess-pdf/?id=3028,https://player.vimeo.com/video/410458095?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/07/Rich-choclate-Tart.png,,
3029,https://savourschool.com.au/onlineclasses/pomme-entremet/,Pomme Entremet,https://savourschool.com.au/online-clasess-pdf/?id=3029,https://player.vimeo.com/video/431632508?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/06/Pomme.jpeg,,
3030,https://savourschool.com.au/onlineclasses/passionfruit-marshmallow-filling/,Passionfruit Marshmallow & Passionfruit Caramel Chocolate Filling,https://savourschool.com.au/online-clasess-pdf/?id=3030,https://player.vimeo.com/video/439870141?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2020/07/Passionfruit-Marshmallow-Passionfruit-caramel-Chocolate-filling-website.jpg,,
3031,https://savourschool.com.au/onlineclasses/noix-petit-gateau/,Noix Petit Gateau,https://savourschool.com.au/online-clasess-pdf/?id=3031,https://player.vimeo.com/video/286123030?dnt=0&app_id=122963&autoplay=0&loop=0&portrait=0&badge=0&byline=0&player_id=vimeo_video_single,https://savourschool.com.au/wp-content/uploads/2019/07/Noix-Petit-Gateau.png,,
